,lat,lon,nir,red,date,szen,yday,sif,b1,b2,sza
1217,29.125,73.625,0.27719998,0.1636,2016-01-17,57.78,2016017.0,0.41727647,1719.0,2842.0,52.54884
1218,28.375,24.375,0.5708,0.4549,2016-01-17,57.989998,2016017.0,-0.13767073,4641.0,5661.0,51.8591
1219,28.125,73.875,0.2916,0.21519999,2016-01-17,57.039997,2016017.0,0.011282938,2320.0,3041.0,51.66783
1220,27.375,24.625,0.45729998,0.3559,2016-01-17,57.28,2016017.0,-0.170216,3510.0,4555.0,50.98093
1221,27.125,74.125,0.2972,0.1714,2016-01-17,56.309998,2016017.0,0.35922733,1694.0,2967.0,50.79015
1222,26.375,24.875,0.5428,0.449,2016-01-17,56.57,2016017.0,-0.07476868,4645.0,5647.0,50.106503
1223,26.125,74.375,0.2914,0.1813,2016-01-17,55.59,2016017.0,0.15036233,1589.0,2961.0,49.916847
1224,25.375,25.125,0.3848,0.30859998,2016-01-17,55.879997,2016017.0,0.13288832,3072.0,3710.0,49.23674
1225,25.125,74.625,0.2588,0.1572,2016-01-17,54.87,2016017.0,0.24797031,1316.0,2735.0,49.046654
1226,24.375,25.375,0.3631,0.28579998,2016-01-17,55.19,2016017.0,-0.21877547,3004.0,3648.0,48.36951
1227,24.125,74.875,0.22639999,0.1437,2016-01-17,54.17,2016017.0,0.2708152,853.0,2444.0,48.183525
1228,23.375,25.625,0.52959996,0.4199,2016-01-17,54.52,2016017.0,-0.19938344,4239.0,5177.0,47.50816
1229,22.375,25.875,0.5697,0.4493,2016-01-17,53.84,2016017.0,-0.00739798,4468.0,5464.0,46.652637
1230,21.125,26.125,0.48529997,0.3592,2016-01-17,52.98,2016017.0,-0.009636214,3783.0,4833.0,45.586304
1231,20.875,75.625,0.2067,0.1407,2016-01-17,51.879997,2016017.0,0.13370387,1206.0,2136.0,45.40206
1232,20.125,26.375,0.5225,0.4109,2016-01-17,52.329998,2016017.0,-0.10068373,4319.0,5241.0,44.74186
1233,19.125,26.625,0.5391,0.4217,2016-01-17,51.69,2016017.0,-0.120847054,4169.0,5071.0,43.90191
1234,18.375,-72.125,0.2008,0.0761,2016-01-17,53.18,2016017.0,0.23534392,818.0,2379.0,43.2193
1235,17.875,26.875,0.4856,0.3811,2016-01-17,50.86,2016017.0,0.08410251,3829.0,4639.0,42.862274
1236,16.875,27.125,0.5671,0.4344,2016-01-17,50.219997,2016017.0,-0.111579806,4525.0,5588.0,42.035988
1237,16.625,76.625,0.3363,0.22999999,2016-01-17,49.07,2016017.0,0.22921772,1476.0,2879.0,41.866257
1238,15.875,27.375,0.44759998,0.35549998,2016-01-17,49.629997,2016017.0,0.034058068,4412.0,5485.0,41.21935
1239,15.625,27.375,0.3285,0.25579998,2016-01-17,49.42,2016017.0,-0.21379043,3033.0,3747.0,41.011845
1240,15.625,76.875,0.2181,0.1255,2016-01-17,48.43,2016017.0,0.1523296,1093.0,2310.0,41.043484
1241,15.375,76.875,0.2531,0.1113,2016-01-17,48.239998,2016017.0,0.47721314,1313.0,2783.0,40.837017
1242,14.625,27.625,0.4488,0.34199998,2016-01-17,48.829998,2016017.0,0.06710626,3616.0,4528.0,40.204655
1243,14.375,77.125,0.2929,0.18249999,2016-01-17,47.62,2016017.0,0.006896794,1581.0,3046.0,40.019085
1244,13.625,27.875,0.35549998,0.2577,2016-01-17,48.25,2016017.0,-0.07795104,2772.0,3914.0,39.40589
1245,13.375,27.875,0.37629998,0.27879998,2016-01-17,48.05,2016017.0,0.00034717767,3021.0,4120.0,39.204197
1246,13.375,77.375,0.24239999,0.10349999,2016-01-17,47.02,2016017.0,0.17303316,920.0,2632.0,39.23158
1247,13.125,77.375,0.2342,0.112399995,2016-01-17,46.829998,2016017.0,0.23277259,1105.0,2550.0,39.03334
1248,10.875,77.875,0.2188,0.13059999,2016-01-17,45.469997,2016017.0,0.4833579,895.0,2706.0,37.27706
1249,10.625,-70.375,0.1946,0.087799996,2016-01-17,48.78,2016017.0,0.27475828,766.0,2266.0,36.989876
1250,10.125,28.625,0.19659999,0.1274,2016-01-17,46.18,2016017.0,0.14799334,1359.0,2237.0,36.664436
1251,9.875,78.125,0.2672,0.124,2016-01-17,44.92,2016017.0,0.74566066,761.0,2682.0,36.501705
1252,9.375,-70.125,0.247,0.0252,2016-01-17,48.09,2016017.0,0.8395145,320.0,3101.0,36.038513
1253,8.875,28.875,0.1362,0.0831,2016-01-17,45.48,2016017.0,0.108525194,731.0,1590.0,35.716904
1254,8.375,-69.875,0.26749998,0.0765,2016-01-17,47.61,2016017.0,0.47054738,714.0,3083.0,35.291656
1255,7.875,29.125,0.21519999,0.1442,2016-01-17,44.969997,2016017.0,0.09144808,1222.0,2185.0,34.9689
1256,7.125,-69.625,0.21079999,0.063599996,2016-01-17,46.95,2016017.0,0.56349933,643.0,2864.0,34.366257
1257,6.625,29.375,0.154,0.096,2016-01-17,44.3,2016017.0,0.048309952,835.0,1743.0,34.053318
1258,6.125,-69.375,0.2136,0.0837,2016-01-17,46.52,2016017.0,0.9266008,726.0,2757.0,33.636
1259,5.875,-69.375,0.1918,0.0708,2016-01-17,46.37,2016017.0,0.3708258,661.0,2246.0,33.460114
1260,5.375,29.625,0.1607,0.0823,2016-01-17,43.629997,2016017.0,0.23419413,687.0,1776.0,33.15903
1261,3.625,-68.875,0.2189,0.039699998,2016-01-17,45.35,2016017.0,0.96030563,265.0,3148.0,31.896149
1262,-2.125,-67.625,0.21499999,0.0736,2016-01-17,43.079998,2016017.0,0.7023008,1990.0,3214.0,28.246813
1263,-3.875,31.625,0.42339998,0.28579998,2016-01-17,39.719997,2016017.0,1.1431036,369.0,3243.0,27.335848
1264,-5.125,31.875,0.2586,0.1236,2016-01-17,39.27,2016017.0,0.6708666,708.0,3435.0,26.694464
1265,-7.875,131.375,0.6482,0.52849996,2016-01-17,35.68,2016017.0,1.2574761,359.0,1540.0,25.455212
1266,-12.625,132.375,0.2592,0.1823,2016-01-17,34.53,2016017.0,0.6519426,723.0,3328.0,23.81444
1267,-14.875,132.875,0.3166,0.21509999,2016-01-17,34.21,2016017.0,0.18248339,991.0,2747.0,23.33147
1268,-18.125,133.625,0.2181,0.1219,2016-01-17,33.98,2016017.0,0.5179989,1445.0,2675.0,22.985027
1269,-19.125,133.875,0.2129,0.1299,2016-01-17,33.989998,2016017.0,0.25443426,1593.0,2465.0,22.980345
1270,-19.375,133.875,0.19909999,0.1109,2016-01-17,33.91,2016017.0,0.4208207,1900.0,3308.0,22.95694
1271,-20.375,134.125,0.26229998,0.1334,2016-01-17,33.95,2016017.0,0.12962136,1620.0,3020.0,22.998636
1272,-21.375,134.375,0.2706,0.17379999,2016-01-17,34.0,2016017.0,-0.004551917,1960.0,2900.0,23.086569
1273,-22.375,134.625,0.20809999,0.1276,2016-01-17,34.09,2016017.0,0.29875416,1630.0,2680.0,23.211357
1274,-23.375,134.875,0.2087,0.1117,2016-01-17,34.19,2016017.0,0.3493419,1442.0,2649.0,23.377476
1275,-23.625,134.875,0.2033,0.108799994,2016-01-17,34.149998,2016017.0,0.17891398,1510.0,2538.0,23.389887
1276,-24.375,135.125,0.38459998,0.25959998,2016-01-17,34.32,2016017.0,0.06688168,2658.0,3994.0,23.580166
1277,-24.625,135.125,0.3451,0.212,2016-01-17,34.28,2016017.0,0.17719705,2668.0,3897.0,23.602476
1278,-25.375,135.375,0.3786,0.25149998,2016-01-17,34.469997,2016017.0,-0.030510258,2663.0,3598.0,23.821796
1279,-26.625,135.625,0.2959,0.1882,2016-01-17,34.63,2016017.0,0.34266055,2227.0,3292.0,24.137281
1280,-30.375,136.625,0.30269998,0.20889999,2016-01-17,35.54,2016017.0,0.02597528,2391.0,3349.0,25.551931
1281,-31.375,136.875,0.2269,0.16149999,2016-01-17,35.8,2016017.0,-0.09248743,2087.0,2811.0,25.987328
1282,-32.375,137.125,0.20199999,0.117,2016-01-17,36.1,2016017.0,0.20389053,1594.0,2604.0,26.449211
1283,-33.125,137.375,0.2499,0.1599,2016-01-17,36.39,2016017.0,0.20887375,1915.0,2999.0,26.852133
1284,-34.125,137.625,0.3269,0.21949999,2016-01-17,36.7,2016017.0,-0.07530475,2403.0,3492.0,27.359436
1285,-38.375,-58.875,0.2791,0.1033,2016-01-17,43.23,2016017.0,0.6961034,1157.0,3226.0,29.902252
1286,38.875,35.375,0.391,0.3409,2016-01-18,70.549995,2016018.0,0.27967727,1055.0,1579.0,61.069923
1287,35.125,135.375,1.0,0.9835,2016-01-18,57.02,2016018.0,0.24953641,336.0,1692.0,57.736317
1288,34.375,86.125,0.2043,0.16929999,2016-01-18,66.85,2016018.0,-0.005311359,1858.0,2209.0,57.026325
1289,33.375,86.375,0.3633,0.28039998,2016-01-18,66.21,2016018.0,-0.010834776,2759.0,3420.0,56.126682
1290,32.875,37.125,0.19919999,0.1805,2016-01-18,66.86,2016018.0,-0.1818022,1398.0,1866.0,55.652554
1291,32.625,37.125,0.1741,0.1567,2016-01-18,66.58,2016018.0,0.008538996,1112.0,1529.0,55.41984
1292,32.625,86.625,0.2778,0.2288,2016-01-18,55.07,2016018.0,0.019041073,2252.0,2671.0,55.4564
1293,31.875,37.375,0.3543,0.3112,2016-01-18,54.82,2016018.0,0.2162152,2788.0,3551.0,54.75717
1294,31.625,86.875,0.23079999,0.18349999,2016-01-18,65.15,2016018.0,-0.19185533,1941.0,2398.0,54.564526
1295,30.875,37.625,0.4373,0.3617,2016-01-18,65.59,2016018.0,0.22872177,2754.0,3566.0,53.865826
1296,30.625,87.125,0.26659998,0.2047,2016-01-18,64.47,2016018.0,-0.19610883,2018.0,2616.0,53.673164
1297,29.875,37.875,0.40899998,0.3159,2016-01-18,53.07,2016018.0,0.07864839,3245.0,4188.0,52.97752
1298,29.875,87.375,0.2374,0.1806,2016-01-18,64.04,2016018.0,0.08127233,1931.0,2450.0,53.014088
1299,29.625,87.375,0.20529999,0.1617,2016-01-18,63.87,2016018.0,-0.010927135,1765.0,2121.0,52.784428
1300,29.125,38.125,0.3636,0.3046,2016-01-18,64.52,2016018.0,-0.23713423,2812.0,3417.0,52.318935
1301,28.875,38.125,0.33949998,0.2778,2016-01-18,64.35,2016018.0,0.10727264,2518.0,3089.0,52.09233
1302,28.875,87.625,0.22399999,0.1811,2016-01-18,63.46,2016018.0,-0.12312824,1485.0,1728.0,52.122517
1303,28.125,38.375,0.29659998,0.2547,2016-01-18,63.98,2016018.0,-0.03788385,2152.0,2598.0,51.437477
1304,27.875,38.375,0.364,0.3112,2016-01-18,63.809998,2016018.0,-0.049609073,2670.0,3205.0,51.20901
1305,27.875,87.875,0.20629999,0.221,2016-01-18,50.82,2016018.0,-0.17857592,3712.0,3659.0,51.244957
1306,27.125,38.625,0.5624,0.46969998,2016-01-18,63.32,2016018.0,-0.18044549,4540.0,5387.0,50.558002
1307,26.875,-109.625,0.2347,0.0764,2016-01-18,52.21,2016018.0,0.73393375,782.0,2588.0,50.253506
1308,26.875,38.625,0.46559998,0.3676,2016-01-18,50.43,2016018.0,0.099215075,3482.0,4253.0,50.336105
1309,26.375,-10.625,0.38279998,0.30249998,2016-01-18,63.989998,2016018.0,-0.27400932,3329.0,4010.0,49.878815
1310,26.125,-10.625,0.3119,0.2347,2016-01-18,63.829998,2016018.0,0.1649031,2201.0,2853.0,49.651546
1311,26.125,38.875,0.1628,0.1372,2016-01-18,62.8,2016018.0,-0.2698183,1707.0,2018.0,49.685883
1312,25.125,39.125,0.15439999,0.120799996,2016-01-18,62.17,2016018.0,0.17251313,1154.0,1579.0,48.81396
1313,24.875,39.125,0.1854,0.1585,2016-01-18,62.01,2016018.0,0.05107657,1550.0,1923.0,48.595654
1314,24.125,39.375,0.43719998,0.4177,2016-01-18,48.079998,2016018.0,0.25428307,1762.0,2057.0,47.950165
1315,23.125,-9.875,0.4587,0.3865,2016-01-18,47.829998,2016018.0,0.02315327,3211.0,3696.0,47.06063
1316,22.625,89.125,0.3127,0.346,2016-01-18,46.2,2016018.0,0.2190098,783.0,1769.0,46.688786
1317,22.125,-9.625,0.6216,0.5011,2016-01-18,46.98,2016018.0,-0.13063532,4425.0,5350.0,46.204895
1318,21.875,39.875,0.39929998,0.39659998,2016-01-18,46.149998,2016018.0,0.25348046,1382.0,1868.0,46.033157
1319,21.125,-9.375,0.6037,0.47619998,2016-01-18,46.18,2016018.0,-0.19158699,4535.0,5502.0,45.354553
1320,20.125,-9.125,0.60929996,0.4809,2016-01-18,45.37,2016018.0,0.020586353,4563.0,5539.0,44.50889
1321,18.875,-8.875,0.6396,0.5122,2016-01-18,44.35,2016018.0,-0.17548333,4707.0,5690.0,43.4623
1322,17.875,-8.625,0.63949996,0.51989996,2016-01-18,43.53,2016018.0,-0.334556,5059.0,6057.0,42.6308
1323,16.625,-8.375,0.40969998,0.29819998,2016-01-18,42.53,2016018.0,-0.18071869,2975.0,4228.0,41.59962
1324,15.625,-8.125,0.4256,0.2934,2016-01-18,41.79,2016018.0,-0.05450561,2699.0,4024.0,40.783493
1325,14.625,-7.875,0.23189999,0.15349999,2016-01-18,40.98,2016018.0,-0.0048724413,1751.0,2868.0,39.976543
1326,14.375,-7.875,0.3189,0.20269999,2016-01-18,40.8,2016018.0,0.12179683,2185.0,3597.0,39.772068
1327,13.375,-7.625,0.3459,0.22,2016-01-18,39.989998,2016018.0,0.14929628,1867.0,3116.0,38.974606
1328,13.125,41.875,0.14469999,0.1265,2016-01-18,55.84,2016018.0,-0.024016934,1386.0,1629.0,38.80535
1329,12.125,-7.375,0.247,0.1699,2016-01-18,39.07,2016018.0,0.06990799,1085.0,2297.0,37.985725
1330,11.875,42.125,0.1285,0.1103,2016-01-18,55.219997,2016018.0,0.16582893,1393.0,1794.0,37.820133
1331,11.125,-7.125,0.2591,0.1832,2016-01-18,38.3,2016018.0,0.31355673,1245.0,2524.0,37.207264
1332,10.875,42.375,0.1901,0.1633,2016-01-18,54.89,2016018.0,0.0055754,1454.0,1703.0,37.04234
1333,9.875,-6.875,0.2359,0.1718,2016-01-18,37.399998,2016018.0,0.2510068,877.0,2026.0,36.245342
1334,9.625,42.625,0.1661,0.1206,2016-01-18,54.309998,2016018.0,0.13023315,1764.0,2849.0,36.08057
1335,8.375,42.875,0.29819998,0.23369999,2016-01-18,35.36,2016018.0,0.07316778,1579.0,2432.0,35.14406
1336,7.375,43.125,0.2624,0.1935,2016-01-18,53.32,2016018.0,0.101114035,1917.0,3014.0,34.40594
1337,6.125,43.375,0.269,0.20449999,2016-01-18,52.789997,2016018.0,0.03950846,2167.0,3097.0,33.49907
1338,5.125,43.625,0.3012,0.2307,2016-01-18,52.39,2016018.0,-0.14075315,2861.0,3884.0,32.788006
1339,4.875,43.625,0.2958,0.2236,2016-01-18,52.3,2016018.0,0.1468663,2572.0,3496.0,32.61076
1340,3.875,43.875,0.16679999,0.1082,2016-01-18,51.92,2016018.0,-0.029708002,1247.0,2513.0,31.919802
1341,3.125,-54.875,0.63699996,0.65419996,2016-01-18,33.809998,2016018.0,1.0944461,207.0,3195.0,31.35749
1342,2.625,44.125,0.1973,0.1086,2016-01-18,51.469997,2016018.0,0.2025126,1314.0,2695.0,31.075977
1343,2.125,-54.625,0.3425,0.18949999,2016-01-18,33.23,2016018.0,1.4297094,239.0,3391.0,30.693504
1344,-0.375,-54.125,0.40489998,0.2615,2016-01-18,31.81,2016018.0,1.4508779,299.0,3564.0,29.10526
1345,-20.625,148.125,0.1934,0.0883,2016-01-18,44.05,2016018.0,0.056279864,1150.0,2510.0,22.969883
1346,-24.875,149.125,0.23429999,0.1073,2016-01-18,44.2,2016018.0,0.5544863,1275.0,2777.0,23.661789
1347,-27.875,149.875,0.3426,0.24139999,2016-01-18,44.51,2016018.0,0.31235218,1393.0,2697.0,24.581553
1348,-30.625,150.625,0.2604,0.1157,2016-01-18,44.969997,2016018.0,0.4934284,980.0,2742.0,25.6967
1349,43.125,97.375,0.4267,0.41099998,2016-01-19,67.049995,2016019.0,-0.08170524,2797.0,3224.0,64.788666
1350,41.625,48.375,0.5761,0.56299996,2016-01-19,66.29,2016019.0,-0.0091851195,656.0,1629.0,63.37977
1351,40.125,48.875,0.2049,0.120299995,2016-01-19,65.08,2016019.0,0.21698159,756.0,1639.0,62.007816
1352,36.625,99.375,0.37129998,0.3177,2016-01-19,61.699997,2016019.0,-0.027952364,2573.0,3146.0,58.849686
1353,35.875,50.125,0.1369,0.1252,2016-01-19,61.67,2016019.0,-0.0042202026,1790.0,2593.0,58.144165
1354,35.875,99.625,0.2615,0.1823,2016-01-19,61.1,2016019.0,-0.17873815,1573.0,2326.0,58.171635
1355,35.125,50.375,0.2023,0.1674,2016-01-19,61.1,2016019.0,-0.14676774,1565.0,2026.0,57.464397
1356,34.375,50.625,0.2193,0.1761,2016-01-19,60.53,2016019.0,-0.04206655,1650.0,2110.0,56.789726
1357,34.125,50.625,0.2409,0.197,2016-01-19,60.3,2016019.0,0.14324817,1809.0,2255.0,56.562466
1358,32.625,1.625,0.4878,0.3716,2016-01-19,59.829998,2016019.0,0.052408837,3748.0,4783.0,55.189053
1359,32.375,51.125,0.2303,0.1822,2016-01-19,58.94,2016019.0,0.012914514,1640.0,2052.0,54.993095
1360,32.125,100.625,0.3839,0.3366,2016-01-19,58.1,2016019.0,-0.17711982,1826.0,2673.0,54.796528
1361,31.625,1.875,0.5452,0.4292,2016-01-19,59.059998,2016019.0,-0.23561944,4523.0,5508.0,54.293755
1362,31.625,51.375,0.3019,0.2382,2016-01-19,58.39,2016019.0,0.13075712,2170.0,2759.0,54.327938
1363,31.375,100.875,0.21149999,0.123799995,2016-01-19,57.52,2016019.0,-0.0113487085,1904.0,2740.0,54.143307
1364,30.875,2.125,0.5699,0.4428,2016-01-19,58.53,2016019.0,-0.12788203,4707.0,5770.0,53.626465
1365,30.625,51.625,0.34669998,0.2688,2016-01-19,57.61,2016019.0,0.11710891,1630.0,2498.0,53.43766
1366,29.875,2.375,0.4438,0.3285,2016-01-19,57.78,2016019.0,0.38603038,3147.0,4216.0,52.741077
1367,29.625,51.875,0.2951,0.2087,2016-01-19,56.84,2016019.0,-0.061450604,1820.0,2682.0,52.552788
1368,29.375,-96.375,0.54499996,0.44189999,2016-01-19,58.96,2016019.0,0.2645769,838.0,2464.0,52.23368
1369,29.375,101.375,0.12619999,0.079799995,2016-01-19,55.94,2016019.0,-0.025150089,590.0,1167.0,52.359135
1370,28.875,2.625,0.396,0.2891,2016-01-19,57.02,2016019.0,0.3139565,2860.0,3921.0,51.85435
1371,28.625,52.125,0.3513,0.2656,2016-01-19,56.09,2016019.0,0.13586259,2248.0,3064.0,51.666725
1372,28.375,101.625,0.19909999,0.088999994,2016-01-19,55.16,2016019.0,0.017976694,584.0,1539.0,51.477478
1373,27.875,2.875,0.3983,0.30069998,2016-01-19,56.289997,2016019.0,-0.17874692,3148.0,3981.0,50.977444
1374,27.375,101.875,0.18789999,0.078899994,2016-01-19,54.39,2016019.0,0.11826534,641.0,2023.0,50.589443
1375,26.875,3.125,0.3454,0.2802,2016-01-19,55.57,2016019.0,0.044194117,3069.0,3606.0,50.10016
1376,26.375,102.125,0.1955,0.1043,2016-01-19,53.629997,2016019.0,0.04507348,877.0,2041.0,49.721466
1377,25.875,3.375,0.2583,0.2087,2016-01-19,54.84,2016019.0,-0.13152818,2361.0,2862.0,49.22784
1378,25.375,102.375,0.1689,0.0694,2016-01-19,52.87,2016019.0,0.09413164,639.0,2038.0,48.86538
1379,24.875,3.625,0.3969,0.3342,2016-01-19,54.12,2016019.0,-0.2489633,3205.0,3770.0,48.35803
1380,24.375,102.625,0.18699999,0.0559,2016-01-19,52.129997,2016019.0,0.25420502,418.0,1931.0,47.98694
1381,23.875,3.875,0.4037,0.3294,2016-01-19,53.43,2016019.0,-0.16708153,3265.0,3956.0,47.49708
1382,23.625,53.375,0.459,0.3735,2016-01-19,52.399998,2016019.0,-0.033212088,3727.0,4560.0,47.311222
1383,23.375,102.875,0.2271,0.0657,2016-01-19,51.379997,2016019.0,0.34898695,478.0,2432.0,47.12602
1384,22.875,4.125,0.4535,0.3786,2016-01-19,52.719997,2016019.0,-0.11596784,3417.0,4034.0,46.637356
1385,22.625,53.625,0.45,0.3302,2016-01-19,51.68,2016019.0,0.20892836,3518.0,4658.0,46.45492
1386,21.625,53.875,0.457,0.3374,2016-01-19,50.989998,2016019.0,-0.19356771,3488.0,4718.0,45.601192
1387,21.375,53.875,0.43789998,0.33949998,2016-01-19,50.76,2016019.0,-0.027269918,3437.0,4676.0,45.387043
1388,21.125,103.375,0.5003,0.4331,2016-01-19,49.71,2016019.0,0.5053957,425.0,2638.0,45.205433
1389,20.625,4.625,0.5474,0.43629998,2016-01-19,51.14,2016019.0,-0.32245556,4010.0,4868.0,44.72259
1390,20.375,54.125,0.4924,0.3931,2016-01-19,50.07,2016019.0,-0.090347454,3778.0,4612.0,44.544533
1391,19.625,4.875,0.49409997,0.3821,2016-01-19,50.469997,2016019.0,-0.25223044,3731.0,4650.0,43.8707
1392,19.375,54.375,0.5058,0.4005,2016-01-19,49.379997,2016019.0,0.3735464,4140.0,5126.0,43.700497
1393,19.125,103.875,0.4472,0.4069,2016-01-19,48.3,2016019.0,0.33217916,306.0,2996.0,43.5298
1394,18.375,5.125,0.5586,0.43019998,2016-01-19,49.62,2016019.0,0.2509982,4033.0,4975.0,42.834553
1395,18.375,54.625,0.4957,0.3944,2016-01-19,48.7,2016019.0,-0.04058751,4178.0,5133.0,42.86903
1396,18.125,54.625,0.4741,0.37219998,2016-01-19,48.51,2016019.0,0.25726584,4067.0,4970.0,42.652275
1397,17.125,54.875,0.25759998,0.21339999,2016-01-19,47.84,2016019.0,-0.11714231,2105.0,2748.0,41.82735
1398,16.375,5.625,0.43609998,0.3243,2016-01-19,48.34,2016019.0,0.060932312,3284.0,4351.0,41.181095
1399,15.125,5.875,0.63989997,0.5402,2016-01-19,47.52,2016019.0,0.14491394,2942.0,4077.0,40.17695
1400,14.125,6.125,0.4332,0.3005,2016-01-19,46.899998,2016019.0,-0.047955535,3050.0,4370.0,39.36731
1401,13.625,105.125,0.3789,0.3381,2016-01-19,44.539997,2016019.0,0.049252003,787.0,1891.0,39.023838
1402,12.875,6.375,0.3944,0.2642,2016-01-19,46.11,2016019.0,0.03644003,1730.0,3334.0,38.371403
1403,12.375,105.375,0.2622,0.122499995,2016-01-19,43.719997,2016019.0,0.3257177,879.0,2554.0,38.041676
1404,11.875,6.625,0.2917,0.1997,2016-01-19,45.52,2016019.0,0.09073144,1871.0,2929.0,37.586872
1405,10.125,105.875,0.3612,0.0758,2016-01-19,42.29,2016019.0,1.3425078,438.0,4452.0,36.292137
1406,-14.875,12.375,0.2023,0.1524,2016-01-19,35.239998,2016019.0,-0.017760688,1647.0,2211.0,23.075005
1407,-16.125,12.625,0.28329998,0.23359999,2016-01-19,35.1,2016019.0,-0.112603396,2458.0,2996.0,22.906246
1408,-17.125,12.875,0.2359,0.0717,2016-01-19,35.059998,2016019.0,0.31535548,1346.0,2848.0,22.834028
1409,-18.125,13.125,0.2153,0.1264,2016-01-19,35.05,2016019.0,0.07077129,1846.0,3204.0,22.8043
1410,-18.375,13.125,0.2375,0.1599,2016-01-19,35.01,2016019.0,-0.24104813,2371.0,3159.0,22.776512
1411,-19.375,13.375,0.1761,0.14819999,2016-01-19,35.02,2016019.0,0.032762013,2048.0,2367.0,22.797716
1412,-20.375,13.625,0.1774,0.14989999,2016-01-19,35.059998,2016019.0,0.042985108,1880.0,2200.0,22.86328
1413,-21.375,13.875,0.23719999,0.20899999,2016-01-19,35.12,2016019.0,-0.16265164,2280.0,2570.0,22.971678
1414,-26.125,113.875,0.26549998,0.25239998,2016-01-19,32.84,2016019.0,0.30123556,1898.0,3053.0,23.971035
1415,44.375,11.875,0.20899999,0.1151,2016-01-20,72.92,2016020.0,0.20765623,706.0,2092.0,65.66806
1416,44.375,61.375,0.2277,0.17009999,2016-01-20,72.26,2016020.0,0.03809779,1382.0,1997.0,65.6943
1417,43.625,61.625,0.29659998,0.25149998,2016-01-20,71.72,2016020.0,-0.011375715,2180.0,2649.0,65.00886
1418,42.875,61.875,0.2874,0.2509,2016-01-20,63.73,2016020.0,0.09864783,2467.0,3046.0,64.31744
1419,42.125,62.125,0.2801,0.22559999,2016-01-20,70.68,2016020.0,0.046600085,2254.0,2848.0,63.62626
1420,41.375,62.375,0.2591,0.2174,2016-01-20,62.35,2016020.0,0.11267996,2217.0,2806.0,62.93838
1421,40.625,62.625,0.2786,0.2394,2016-01-20,61.649998,2016020.0,0.072239436,2539.0,3186.0,62.251637
1422,39.875,62.875,0.3032,0.26389998,2016-01-20,69.159996,2016020.0,-0.059453387,2447.0,2931.0,61.563324
1423,38.125,63.375,0.24399999,0.1944,2016-01-20,67.95,2016020.0,0.14019753,1890.0,2444.0,59.964638
1424,37.375,63.625,0.2536,0.17559999,2016-01-20,67.439995,2016020.0,0.12536359,1618.0,2595.0,59.28693
1425,36.625,63.875,0.2615,0.15269999,2016-01-20,57.899998,2016020.0,0.4092577,1343.0,2988.0,58.605755
1426,35.625,64.125,0.162,0.1228,2016-01-20,56.989998,2016020.0,0.25099468,1560.0,2332.0,57.700905
1427,34.875,64.375,0.2891,0.2289,2016-01-20,65.77,2016020.0,-0.043220337,2659.0,3136.0,57.02404
1428,32.875,64.875,0.1691,0.1363,2016-01-20,54.43,2016020.0,0.17511553,1826.0,2346.0,55.22739
1429,32.625,-83.375,0.1809,0.0755,2016-01-20,55.41,2016020.0,0.062155955,503.0,1840.0,54.911396
1430,32.125,65.125,0.3682,0.27609998,2016-01-20,53.739998,2016020.0,0.055319253,2215.0,2969.0,54.559486
1431,31.875,-83.125,0.18879999,0.0721,2016-01-20,54.78,2016020.0,0.13542022,589.0,1994.0,54.241184
1432,31.125,65.375,0.32349998,0.2577,2016-01-20,52.82,2016020.0,-0.31921518,2562.0,3193.0,53.666515
1433,30.875,-82.875,0.1867,0.044,2016-01-20,53.89,2016020.0,0.22466792,305.0,1932.0,53.350334
1434,30.375,16.125,0.4218,0.3396,2016-01-20,52.539997,2016020.0,0.0029375956,3670.0,4663.0,52.96797
1435,30.125,65.625,0.334,0.2695,2016-01-20,51.899998,2016020.0,0.21225853,2645.0,3234.0,52.776054
1436,29.875,-82.625,0.2146,0.0722,2016-01-20,53.0,2016020.0,0.24216361,547.0,2254.0,52.463093
1437,29.375,16.375,0.3881,0.3112,2016-01-20,63.14,2016020.0,0.010344388,3331.0,4331.0,52.081
1438,29.375,65.875,0.1929,0.1717,2016-01-20,51.25,2016020.0,0.07772712,2767.0,3278.0,52.11327
1439,28.875,-82.375,0.1838,0.0681,2016-01-20,52.149998,2016020.0,0.24840556,542.0,2159.0,51.578743
1440,28.375,66.125,0.21239999,0.17029999,2016-01-20,50.34,2016020.0,-0.010897697,3213.0,3821.0,51.235794
1441,27.375,66.375,0.20459999,0.1651,2016-01-20,49.42,2016020.0,0.07759852,2305.0,3169.0,50.356316
1442,26.375,66.625,0.2268,0.2403,2016-01-20,48.48,2016020.0,-0.11554756,1677.0,2048.0,49.480038
1443,25.625,17.375,0.42159998,0.3478,2016-01-20,48.309998,2016020.0,-0.11029405,2865.0,3465.0,48.796303
1444,25.375,17.375,0.3782,0.3144,2016-01-20,60.699997,2016020.0,-0.11789939,3347.0,4088.0,48.575676
1445,25.375,66.875,0.28669998,0.2728,2016-01-20,47.6,2016020.0,-0.13118814,2094.0,2625.0,48.612274
1446,25.125,66.875,0.2848,0.21069999,2016-01-20,59.57,2016020.0,-0.035589278,2091.0,2651.0,48.389477
1447,24.625,17.625,0.587,0.5027,2016-01-20,47.42,2016020.0,-0.3599551,3269.0,3705.0,47.932373
